Running Reverse KL,Real Sto Return,Real Det Return,Itration,Running Forward KL,q,clip,folder,episode,environment,seed
201.3605,4198.86,4759.6,97,130.8367,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,485000,Humanoid-v5,123
210.429,3002.95,4646.24,98,121.6823,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,490000,Humanoid-v5,123
204.5248,3789.77,4239.74,99,136.4496,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,495000,Humanoid-v5,123
210.0534,4180.06,4988.82,100,135.4123,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,500000,Humanoid-v5,123
209.4032,3887.42,2263.45,101,137.6578,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,505000,Humanoid-v5,123
202.1867,4491.92,4738.98,102,136.6267,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,510000,Humanoid-v5,123
192.9549,4569.73,4505.18,103,128.1938,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,515000,Humanoid-v5,123
199.7565,4292.98,4887.05,104,140.0069,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,520000,Humanoid-v5,123
191.1578,4722.03,3666.42,105,125.5554,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,525000,Humanoid-v5,123
184.735,4446.64,5004.52,106,118.3933,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,530000,Humanoid-v5,123
186.3692,4193.28,3494.32,107,120.0398,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,535000,Humanoid-v5,123
200.2607,3721.64,3616.21,108,128.9623,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,540000,Humanoid-v5,123
198.7922,3632.44,3626.07,109,124.8563,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,545000,Humanoid-v5,123
204.6359,3988.32,3677.42,110,138.2978,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,550000,Humanoid-v5,123
174.3069,4678.86,4764.56,111,117.4674,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,555000,Humanoid-v5,123
176.2094,4504.37,4745.1,112,115.0362,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,560000,Humanoid-v5,123
198.9193,4505.95,4388.86,113,123.9332,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,565000,Humanoid-v5,123
189.3527,4062.77,2855.06,114,132.1845,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,570000,Humanoid-v5,123
170.6997,4650.21,4646.64,115,112.4189,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,575000,Humanoid-v5,123
181.9312,3706.04,3341.61,116,127.0046,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,580000,Humanoid-v5,123
193.6419,4281.12,4245.03,117,127.7871,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,585000,Humanoid-v5,123
175.4958,4328.83,4505.89,118,111.3383,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,590000,Humanoid-v5,123
190.0156,3428.55,3305.29,119,119.0008,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,595000,Humanoid-v5,123
200.2936,3303.37,3005.19,120,120.788,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,600000,Humanoid-v5,123
197.1509,3255.76,3093.82,121,128.4497,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,605000,Humanoid-v5,123
181.3329,4379.88,2750.54,122,113.231,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,610000,Humanoid-v5,123
211.2577,4007.18,4315.56,123,130.7431,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,615000,Humanoid-v5,123
186.9668,3659.87,3851.68,124,123.5526,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,620000,Humanoid-v5,123
239.8227,2783.05,1917.75,125,140.6028,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,625000,Humanoid-v5,123
195.1914,4243.89,4799.44,126,126.413,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,630000,Humanoid-v5,123
192.3624,4630.06,4892.98,127,123.2121,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,635000,Humanoid-v5,123
182.4037,4489.67,3202.34,128,125.9796,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,640000,Humanoid-v5,123
188.1877,4432.0,4612.71,129,127.1536,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,645000,Humanoid-v5,123
193.9703,3711.38,3643.72,130,122.3828,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,650000,Humanoid-v5,123
175.6998,4719.16,4877.99,131,120.7826,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,655000,Humanoid-v5,123
186.7922,3803.95,4494.62,132,120.3178,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,660000,Humanoid-v5,123
199.1846,3781.16,4156.23,133,139.3671,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,665000,Humanoid-v5,123
192.9363,2850.32,1705.98,134,135.106,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,670000,Humanoid-v5,123
194.6736,3723.61,3769.19,135,131.4168,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,675000,Humanoid-v5,123
180.404,4312.17,4683.95,136,127.8485,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,680000,Humanoid-v5,123
200.761,3356.28,4301.82,137,135.9217,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,685000,Humanoid-v5,123
186.8436,4312.79,2550.34,138,130.7495,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,690000,Humanoid-v5,123
194.5754,4415.37,3004.68,139,137.1224,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,695000,Humanoid-v5,123
184.1734,4837.92,4240.67,140,126.5572,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,700000,Humanoid-v5,123
203.466,4639.04,4670.41,141,139.599,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,705000,Humanoid-v5,123
216.8044,4390.16,3112.88,142,143.0584,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,710000,Humanoid-v5,123
185.5617,4682.44,4661.96,143,136.3811,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,715000,Humanoid-v5,123
195.8128,4602.32,4565.12,144,132.4001,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,720000,Humanoid-v5,123
186.2942,4256.09,4892.97,145,137.9377,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,725000,Humanoid-v5,123
211.1054,4538.13,4153.23,146,140.7363,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,730000,Humanoid-v5,123
187.4832,4640.68,2877.08,147,130.8915,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,735000,Humanoid-v5,123
214.7619,4353.8,4875.8,148,133.0451,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,740000,Humanoid-v5,123
185.1358,4388.09,2480.14,149,129.3347,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,745000,Humanoid-v5,123
184.4845,3846.54,4168.23,150,129.06,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,750000,Humanoid-v5,123
205.9735,3851.38,3357.86,151,140.4547,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,755000,Humanoid-v5,123
198.9167,4635.9,2090.91,152,137.7399,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,760000,Humanoid-v5,123
187.9832,4831.57,3706.9,153,142.1689,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,765000,Humanoid-v5,123
193.9097,4588.27,4745.78,154,140.8234,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,770000,Humanoid-v5,123
231.2017,2662.71,2804.19,155,150.2738,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,775000,Humanoid-v5,123
196.1556,4820.79,4451.93,156,125.3355,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,780000,Humanoid-v5,123
197.4409,4173.42,4828.84,157,140.2742,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,785000,Humanoid-v5,123
199.652,4486.34,1622.22,158,127.6804,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,790000,Humanoid-v5,123
189.5902,4635.46,3524.64,159,134.5917,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,795000,Humanoid-v5,123
186.9979,4617.88,4564.58,160,124.8411,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,800000,Humanoid-v5,123
195.1744,4430.16,4879.92,161,123.3548,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,805000,Humanoid-v5,123
194.6386,4445.12,4850.59,162,134.0743,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,810000,Humanoid-v5,123
183.7844,4826.45,4843.07,163,128.4119,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,815000,Humanoid-v5,123
218.2879,2615.33,4651.14,164,147.1279,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,820000,Humanoid-v5,123
185.9616,4773.64,4478.58,165,122.8283,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,825000,Humanoid-v5,123
200.4462,4464.12,3591.03,166,129.905,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,830000,Humanoid-v5,123
183.6892,4563.27,3374.48,167,125.1616,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,835000,Humanoid-v5,123
195.0984,4430.62,4969.36,168,139.4462,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,840000,Humanoid-v5,123
191.987,4587.99,4577.7,169,134.5643,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,845000,Humanoid-v5,123
186.2586,4120.68,4453.56,170,132.7422,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,850000,Humanoid-v5,123
191.9086,4875.67,4844.49,171,130.4996,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,855000,Humanoid-v5,123
194.912,4405.02,2465.58,172,143.1662,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,860000,Humanoid-v5,123
210.2448,4393.68,4167.08,173,138.4144,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,865000,Humanoid-v5,123
186.377,4669.51,4902.56,174,128.9118,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,870000,Humanoid-v5,123
191.4245,4835.98,4589.61,175,129.8641,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,875000,Humanoid-v5,123
183.9241,4013.19,4027.57,176,120.9791,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,880000,Humanoid-v5,123
203.1712,4655.03,4803.02,177,129.6807,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,885000,Humanoid-v5,123
207.5324,4185.7,4258.34,178,139.2836,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,890000,Humanoid-v5,123
209.806,4232.33,3979.21,179,137.3926,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,895000,Humanoid-v5,123
188.735,4772.45,4626.79,180,122.0358,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,900000,Humanoid-v5,123
187.6709,4192.44,2295.19,181,131.2728,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,905000,Humanoid-v5,123
187.5549,4838.12,3848.54,182,129.8971,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,910000,Humanoid-v5,123
197.531,4453.79,4788.44,183,138.2758,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,915000,Humanoid-v5,123
187.2049,4677.6,3737.5,184,128.032,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,920000,Humanoid-v5,123
180.6611,4758.09,4785.17,185,128.3888,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,925000,Humanoid-v5,123
181.4519,4375.59,4412.42,186,131.7639,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,930000,Humanoid-v5,123
192.9175,4206.21,3394.79,187,129.4858,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,935000,Humanoid-v5,123
183.3555,4887.23,4979.99,188,129.0348,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,940000,Humanoid-v5,123
183.7698,4340.95,3639.79,189,124.524,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,945000,Humanoid-v5,123
188.5605,4575.59,4773.39,190,134.6733,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,950000,Humanoid-v5,123
175.6394,4651.09,4635.86,191,125.1875,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,955000,Humanoid-v5,123
194.6239,4112.25,4281.7,192,133.7922,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,960000,Humanoid-v5,123
197.2224,4162.66,4705.89,193,137.2977,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,965000,Humanoid-v5,123
193.3052,4595.83,4865.53,194,135.1605,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,970000,Humanoid-v5,123
192.8488,4917.31,4773.73,195,130.152,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,975000,Humanoid-v5,123
187.7024,4740.66,4990.43,196,127.2084,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,980000,Humanoid-v5,123
204.0158,4797.04,4648.43,197,137.4615,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,985000,Humanoid-v5,123
183.2323,4824.91,4710.07,198,124.2281,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,990000,Humanoid-v5,123
194.2433,4726.41,4650.29,199,124.5569,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,995000,Humanoid-v5,123
178.0987,4774.97,4938.21,200,124.7429,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1000000,Humanoid-v5,123
178.5034,4848.91,4942.43,201,122.4755,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1005000,Humanoid-v5,123
192.2847,4756.07,4655.2,202,123.9826,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1010000,Humanoid-v5,123
186.9697,4620.26,4851.48,203,116.4272,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1015000,Humanoid-v5,123
181.6057,3157.63,4703.31,204,126.2118,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1020000,Humanoid-v5,123
188.308,4598.44,4568.39,205,127.9232,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1025000,Humanoid-v5,123
184.7878,3168.0,1597.05,206,121.8514,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1030000,Humanoid-v5,123
186.9824,4770.85,4712.98,207,120.9227,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1035000,Humanoid-v5,123
196.8786,4160.91,2815.73,208,135.4077,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1040000,Humanoid-v5,123
273.9591,1640.12,998.7,209,175.2335,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1045000,Humanoid-v5,123
228.2688,2842.95,2383.06,210,146.2282,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1050000,Humanoid-v5,123
291.9744,1172.54,1054.33,211,185.7136,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1055000,Humanoid-v5,123
303.6545,1502.93,1430.25,212,172.5606,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1060000,Humanoid-v5,123
233.0207,1878.17,1186.86,213,154.6304,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1065000,Humanoid-v5,123
306.2211,983.51,1088.66,214,199.4676,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1070000,Humanoid-v5,123
320.4917,798.69,925.35,215,202.5034,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1075000,Humanoid-v5,123
289.8558,950.26,373.07,216,203.1215,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1080000,Humanoid-v5,123
326.9261,657.72,557.73,217,208.657,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1085000,Humanoid-v5,123
351.7999,516.25,543.95,218,205.9683,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1090000,Humanoid-v5,123
332.0365,453.16,395.88,219,218.3128,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed123_qstd1.0,1095000,Humanoid-v5,123
332.338,302.13,285.77,0,267.5241,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,0,Humanoid-v5,123
316.7827,316.85,300.94,1,266.3163,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,5000,Humanoid-v5,123
290.4718,406.85,474.73,2,248.5551,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,10000,Humanoid-v5,123
278.7391,368.5,377.54,3,231.3857,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,15000,Humanoid-v5,123
280.6645,393.86,381.77,4,243.0873,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,20000,Humanoid-v5,123
302.9881,362.82,314.82,5,254.901,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,25000,Humanoid-v5,123
300.7077,411.98,369.08,6,260.3861,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,30000,Humanoid-v5,123
284.4244,473.37,423.54,7,232.201,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,35000,Humanoid-v5,123
268.6479,493.1,436.4,8,226.6795,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,40000,Humanoid-v5,123
291.9198,513.81,418.53,9,233.5917,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,45000,Humanoid-v5,123
285.11,490.8,640.42,10,224.8764,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,50000,Humanoid-v5,123
286.6863,553.04,600.36,11,215.8522,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,55000,Humanoid-v5,123
280.9098,534.07,516.56,12,214.3535,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,60000,Humanoid-v5,123
260.3588,531.88,600.84,13,223.0833,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,65000,Humanoid-v5,123
278.0732,504.21,456.9,14,215.0918,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,70000,Humanoid-v5,123
280.1959,512.21,520.36,15,217.2507,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,75000,Humanoid-v5,123
272.1877,474.28,459.42,16,216.9726,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,80000,Humanoid-v5,123
251.4414,474.48,422.85,17,226.6921,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,85000,Humanoid-v5,123
258.7234,597.18,578.6,18,214.1668,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,90000,Humanoid-v5,123
246.1365,567.93,573.23,19,211.6281,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,95000,Humanoid-v5,123
260.2823,603.58,616.9,20,205.3243,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,100000,Humanoid-v5,123
252.6545,577.89,513.1,21,215.8442,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,105000,Humanoid-v5,123
256.3924,638.39,775.97,22,216.7337,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,110000,Humanoid-v5,123
252.2909,612.7,735.62,23,211.2805,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,115000,Humanoid-v5,123
251.1343,633.26,673.4,24,212.6882,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,120000,Humanoid-v5,123
254.7329,653.17,646.64,25,214.0041,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,125000,Humanoid-v5,123
253.505,721.42,716.11,26,215.315,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,130000,Humanoid-v5,123
263.9394,788.73,742.43,27,203.7818,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,135000,Humanoid-v5,123
268.2153,764.56,744.88,28,195.5465,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,140000,Humanoid-v5,123
257.5072,801.56,893.31,29,208.7842,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,145000,Humanoid-v5,123
285.6974,708.34,867.01,30,213.1218,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,150000,Humanoid-v5,123
270.1843,712.98,879.6,31,202.9644,4,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_29_q4_seed123_qstd1.0,155000,Humanoid-v5,123
