Real Det Return,Running Update Time,Running Forward KL,Itration,Running Reverse KL,Reward Loss,Running Env Steps,Real Sto Return,q,clip,folder,episode,environment,seed
2273.77,110,15.2547,110,20.7584,-1394.768310546875,550000,1369.47,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,550000,Hopper-v5,42
1920.97,111,16.1978,111,21.705,-1536.3985595703125,555000,1608.01,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,555000,Hopper-v5,42
170.45,112,18.9747,112,24.6439,-1918.6298828125,560000,163.87,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,560000,Hopper-v5,42
1083.67,113,17.2253,113,25.8386,-1925.8023681640625,565000,1032.94,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,565000,Hopper-v5,42
2640.78,114,17.6122,114,50.9622,-2258.2421875,570000,1045.68,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,570000,Hopper-v5,42
1245.11,115,17.6608,115,31.0475,-1945.675048828125,575000,1044.45,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,575000,Hopper-v5,42
1124.9,116,16.1529,116,24.6938,-1847.8759765625,580000,1050.75,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,580000,Hopper-v5,42
1028.71,117,18.0502,117,84.8019,-2531.849609375,585000,954.99,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,585000,Hopper-v5,42
1343.66,118,16.978,118,33.3168,-2423.001220703125,590000,1430.14,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,590000,Hopper-v5,42
2042.08,119,17.7785,119,24.1319,-1888.8460693359373,595000,1167.37,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,595000,Hopper-v5,42
1354.52,120,17.0604,120,43.9584,-2606.24658203125,600000,1275.58,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,600000,Hopper-v5,42
1268.62,121,15.4835,121,16.0802,-2222.99853515625,605000,1126.26,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,605000,Hopper-v5,42
3397.78,122,15.0383,122,18.3832,-1206.2930908203125,610000,2472.98,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,610000,Hopper-v5,42
3156.68,123,12.7585,123,11.4963,-790.1864013671875,615000,3091.74,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,615000,Hopper-v5,42
1247.01,124,16.5047,124,17.7708,-2019.6585693359373,620000,1321.1,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,620000,Hopper-v5,42
735.89,125,18.2745,125,43.047,-2624.82958984375,625000,727.15,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,625000,Hopper-v5,42
800.48,126,17.1109,126,70.7923,-3639.09814453125,630000,699.62,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,630000,Hopper-v5,42
3412.62,127,14.8681,127,14.5547,-694.4254760742188,635000,3395.4,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,635000,Hopper-v5,42
2997.07,128,15.6973,128,14.2206,-869.74267578125,640000,3006.8,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,640000,Hopper-v5,42
1199.33,129,16.6607,129,16.055,-1980.0206298828125,645000,880.31,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,645000,Hopper-v5,42
3205.22,130,16.9063,130,25.6148,-1879.533935546875,650000,2536.72,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,650000,Hopper-v5,42
821.8,131,17.6314,131,33.2978,-3225.496337890625,655000,926.67,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,655000,Hopper-v5,42
753.95,132,15.4312,132,27.0927,-2075.3603515625,660000,933.36,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,660000,Hopper-v5,42
1370.35,133,16.1538,133,21.7218,-2965.42578125,665000,1367.4,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,665000,Hopper-v5,42
1001.36,134,31.9988,134,34.0962,-3283.376953125,670000,1000.72,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,670000,Hopper-v5,42
1131.27,135,15.318,135,13.8534,-1198.04150390625,675000,1520.42,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,675000,Hopper-v5,42
1036.98,136,19.4486,136,35.7309,-3150.03369140625,680000,1020.4,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,680000,Hopper-v5,42
3384.17,137,14.6425,137,13.7265,-1351.5640869140625,685000,3122.07,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,685000,Hopper-v5,42
3134.45,138,14.5215,138,13.2785,-752.11572265625,690000,3171.3,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,690000,Hopper-v5,42
2159.35,139,14.4,139,17.5454,-2175.64208984375,695000,1839.84,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,695000,Hopper-v5,42
3446.37,140,11.0637,140,11.4191,-644.0438842773438,700000,3360.31,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,700000,Hopper-v5,42
993.69,141,33.1955,141,35.8008,-3613.51123046875,705000,993.99,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,705000,Hopper-v5,42
2817.35,142,15.4787,142,13.7858,-1175.5953369140625,710000,3029.46,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,710000,Hopper-v5,42
2428.57,143,16.2281,143,18.6096,-2129.57421875,715000,1997.06,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,715000,Hopper-v5,42
3303.08,144,15.1689,144,13.6734,-952.6551513671876,720000,2754.46,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,720000,Hopper-v5,42
3327.05,145,13.1806,145,12.1236,-1057.114013671875,725000,3157.28,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,725000,Hopper-v5,42
2272.59,146,17.0804,146,16.3556,-2180.77099609375,730000,2607.38,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,730000,Hopper-v5,42
3434.76,147,13.9046,147,14.1286,-742.4839477539062,735000,3408.77,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,735000,Hopper-v5,42
3361.08,148,14.2529,148,12.8496,-894.5731201171875,740000,3263.05,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,740000,Hopper-v5,42
3398.5,149,12.7905,149,12.3547,-947.4246215820312,745000,3232.03,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,745000,Hopper-v5,42
3394.56,150,13.6953,150,11.4708,-858.16064453125,750000,3230.35,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,750000,Hopper-v5,42
3429.39,151,11.9543,151,11.6524,-996.7614135742188,755000,3150.1,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,755000,Hopper-v5,42
3443.71,152,13.8271,152,13.9458,-836.4302368164062,760000,3031.47,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,760000,Hopper-v5,42
3413.22,153,11.8547,153,11.6202,-684.4295043945312,765000,3401.57,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,765000,Hopper-v5,42
3415.06,154,13.6663,154,13.373,-702.916015625,770000,3384.1,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,770000,Hopper-v5,42
3338.05,155,12.4374,155,11.0362,-918.0432739257812,775000,3313.41,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,775000,Hopper-v5,42
3424.26,156,10.7892,156,10.3947,-693.02685546875,780000,3418.37,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,780000,Hopper-v5,42
3433.49,157,10.5504,157,10.3523,-544.0805053710938,785000,3394.08,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,785000,Hopper-v5,42
3485.56,158,12.0513,158,11.9762,-573.3851318359375,790000,3440.68,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,790000,Hopper-v5,42
3429.24,159,12.3429,159,12.1561,-710.3399658203125,795000,3395.95,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,795000,Hopper-v5,42
3476.65,160,11.8962,160,11.4531,-514.2572021484375,800000,3438.64,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,800000,Hopper-v5,42
3415.28,161,12.3998,161,12.1512,-870.5609130859375,805000,3386.23,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,805000,Hopper-v5,42
3436.48,162,11.2049,162,11.5804,-578.4617919921875,810000,3427.04,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,810000,Hopper-v5,42
3459.87,163,10.2807,163,9.8999,-456.2059326171875,815000,3455.34,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,815000,Hopper-v5,42
3413.93,164,12.6034,164,12.0775,-925.3302001953124,820000,3406.6,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,820000,Hopper-v5,42
3444.98,165,11.8169,165,12.0801,-728.9228515625,825000,3412.04,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,825000,Hopper-v5,42
3457.41,166,12.406,166,11.7826,-1034.2335205078125,830000,3390.99,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,830000,Hopper-v5,42
3403.01,167,10.5912,167,11.0567,-523.517822265625,835000,3378.3,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,835000,Hopper-v5,42
3444.46,168,11.6073,168,11.4857,-467.6792297363281,840000,3414.8,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,840000,Hopper-v5,42
3403.76,169,11.0146,169,10.5037,-865.8816528320312,845000,3371.67,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,845000,Hopper-v5,42
3398.23,170,9.7574,170,9.5779,-541.081298828125,850000,3385.25,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,850000,Hopper-v5,42
3378.55,171,11.4596,171,11.4823,-799.7985229492188,855000,3359.25,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,855000,Hopper-v5,42
3429.13,172,11.2929,172,11.3747,-577.5147705078125,860000,3411.65,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,860000,Hopper-v5,42
3437.96,173,12.4105,173,12.3721,-683.0352783203125,865000,3415.39,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,865000,Hopper-v5,42
3356.68,174,11.3525,174,11.0059,-862.0070190429688,870000,3349.55,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,870000,Hopper-v5,42
3396.01,175,11.8989,175,11.7396,-972.11865234375,875000,3381.57,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,875000,Hopper-v5,42
3438.56,176,11.5751,176,11.3751,-784.2091064453125,880000,3406.41,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,880000,Hopper-v5,42
3453.35,177,12.3298,177,12.4056,-763.4235229492188,885000,3412.46,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,885000,Hopper-v5,42
3401.68,178,11.5865,178,11.641,-1023.5362548828124,890000,3371.95,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,890000,Hopper-v5,42
3430.77,179,11.4537,179,11.1514,-861.4183959960938,895000,3393.71,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,895000,Hopper-v5,42
3430.59,180,13.7478,180,12.9378,-1019.9324340820312,900000,3402.64,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,900000,Hopper-v5,42
3459.55,181,11.3372,181,11.4423,-834.1085205078125,905000,3434.34,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,905000,Hopper-v5,42
3382.27,182,12.9299,182,12.4903,-1071.0167236328125,910000,3353.23,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,910000,Hopper-v5,42
3378.85,183,12.6319,183,12.7736,-993.746826171875,915000,3235.2,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,915000,Hopper-v5,42
3426.98,184,13.0879,184,13.403,-1137.7366943359375,920000,3419.58,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,920000,Hopper-v5,42
3432.62,185,11.0237,185,11.304,-811.0790405273438,925000,3412.08,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,925000,Hopper-v5,42
3436.85,186,11.4073,186,11.9007,-853.522216796875,930000,1905.63,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,930000,Hopper-v5,42
3480.63,187,12.7446,187,12.2667,-996.4027709960938,935000,3449.03,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,935000,Hopper-v5,42
3442.78,188,12.7991,188,12.1918,-1048.793701171875,940000,3416.94,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,940000,Hopper-v5,42
3412.35,189,10.55,189,10.9108,-980.9598388671876,945000,3384.21,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,945000,Hopper-v5,42
3425.49,190,12.9591,190,13.0928,-1193.8167724609375,950000,3307.43,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,950000,Hopper-v5,42
3496.64,191,13.6751,191,13.483,-1123.1815185546875,955000,3452.5,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,955000,Hopper-v5,42
3407.85,192,14.5047,192,14.1197,-1318.963134765625,960000,3381.15,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,960000,Hopper-v5,42
3426.24,193,12.5179,193,12.658,-1067.8209228515625,965000,3394.11,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,965000,Hopper-v5,42
3403.98,194,11.3083,194,11.3573,-1002.0738525390624,970000,3380.35,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,970000,Hopper-v5,42
3372.38,195,12.7214,195,12.3598,-1378.2928466796875,975000,3342.93,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,975000,Hopper-v5,42
3410.35,196,12.2407,196,11.8917,-1261.2733154296875,980000,3391.61,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,980000,Hopper-v5,42
3435.17,197,12.4226,197,12.7097,-1103.3360595703125,985000,3408.06,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,985000,Hopper-v5,42
3477.97,198,13.8129,198,13.0764,-1024.481201171875,990000,3453.69,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,990000,Hopper-v5,42
3469.11,199,12.3234,199,12.203,-1190.05810546875,995000,3423.54,4,50.0,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_06_00_q4_seed42_qstd50.0,995000,Hopper-v5,42
229.81,0,25.8643,0,21.3423,-117.58377838134766,0,227.22,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,0,Hopper-v5,42
76.59,1,22.51,1,15.8654,-88.55007934570312,5000,397.07,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,5000,Hopper-v5,42
327.4,2,22.6379,2,18.7292,-258.1125183105469,10000,343.22,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,10000,Hopper-v5,42
381.85,3,22.9081,3,19.2192,-290.0586853027344,15000,376.98,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,15000,Hopper-v5,42
468.15,4,20.3416,4,20.5956,-335.4002685546875,20000,427.88,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,20000,Hopper-v5,42
618.88,5,21.8855,5,19.641,-339.73052978515625,25000,591.91,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,25000,Hopper-v5,42
604.47,6,21.9927,6,29.9144,-425.6250915527344,30000,565.7,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,30000,Hopper-v5,42
572.15,7,19.4532,7,30.146,-492.79583740234375,35000,496.0,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,35000,Hopper-v5,42
720.49,8,20.6449,8,21.7563,-463.4816284179688,40000,715.73,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,40000,Hopper-v5,42
701.65,9,20.8652,9,17.7801,-499.2053833007813,45000,647.27,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,45000,Hopper-v5,42
631.61,10,21.1478,10,21.4398,-528.9945068359375,50000,704.76,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,50000,Hopper-v5,42
730.61,11,20.8526,11,19.3834,-570.7372436523438,55000,693.75,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,55000,Hopper-v5,42
2392.94,12,19.2829,12,17.4715,-558.0731201171875,60000,961.46,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,60000,Hopper-v5,42
880.09,13,20.509,13,18.6018,-589.996826171875,65000,931.83,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,65000,Hopper-v5,42
930.83,14,20.3488,14,19.023,-644.919921875,70000,1010.54,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,70000,Hopper-v5,42
2337.92,15,18.105,15,18.0994,-552.983642578125,75000,1424.72,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,75000,Hopper-v5,42
1270.11,16,18.2038,16,18.5031,-591.7515258789062,80000,1099.35,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,80000,Hopper-v5,42
2143.76,17,17.4589,17,14.9523,-504.4354248046875,85000,2462.47,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,85000,Hopper-v5,42
1162.93,18,18.0952,18,22.8796,-763.9535522460938,90000,1368.99,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,90000,Hopper-v5,42
2940.01,19,16.6846,19,13.276,-462.78851318359375,95000,2713.81,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,95000,Hopper-v5,42
3142.52,20,17.9439,20,14.6228,-439.3911743164063,100000,2363.85,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,100000,Hopper-v5,42
2500.59,21,16.2928,21,12.7476,-442.1669921875,105000,2573.26,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,105000,Hopper-v5,42
3294.07,22,16.4117,22,13.5084,-365.5216064453125,110000,2557.4,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,110000,Hopper-v5,42
2360.46,23,16.4547,23,13.9141,-380.1612854003906,115000,2800.51,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,115000,Hopper-v5,42
3191.77,24,15.5934,24,12.9812,-520.0426025390625,120000,3207.33,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,120000,Hopper-v5,42
3228.73,25,16.065,25,13.4268,-383.95556640625,125000,3230.38,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,125000,Hopper-v5,42
3175.51,26,15.6507,26,13.4587,-403.8144226074219,130000,3214.58,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,130000,Hopper-v5,42
3287.01,27,15.9591,27,13.0687,-379.0924987792969,135000,3286.16,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,135000,Hopper-v5,42
3302.45,28,15.4682,28,14.6893,-340.4003295898437,140000,3293.57,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,140000,Hopper-v5,42
3353.2,29,15.2962,29,13.8028,-424.1701965332031,145000,3115.47,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,145000,Hopper-v5,42
3366.79,30,14.8302,30,13.345,-434.8624267578125,150000,2932.46,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,150000,Hopper-v5,42
3412.0,31,14.4113,31,12.2439,-410.40435791015625,155000,2932.48,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,155000,Hopper-v5,42
3375.75,32,15.8804,32,14.4345,-376.0621948242188,160000,3353.68,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,160000,Hopper-v5,42
3385.3,33,14.7651,33,13.234,-468.86614990234375,165000,3240.75,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,165000,Hopper-v5,42
3408.67,34,15.0353,34,13.8285,-341.6982421875,170000,3392.71,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,170000,Hopper-v5,42
3349.41,35,14.6449,35,14.07,-358.2615051269531,175000,3335.77,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,175000,Hopper-v5,42
3322.01,36,14.2496,36,13.8867,-400.36761474609375,180000,3340.41,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,180000,Hopper-v5,42
3406.47,37,14.1278,37,13.7284,-425.0880126953125,185000,3386.45,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,185000,Hopper-v5,42
3402.93,38,14.9485,38,14.2033,-421.38909912109375,190000,3399.22,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,190000,Hopper-v5,42
3409.01,39,14.7731,39,14.0759,-431.5621337890625,195000,3387.4,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,195000,Hopper-v5,42
3467.54,40,14.5341,40,14.5092,-357.724365234375,200000,3456.89,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,200000,Hopper-v5,42
3415.4,41,15.4344,41,15.9127,-372.0004577636719,205000,3422.01,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,205000,Hopper-v5,42
3443.1,42,15.6292,42,14.2693,-400.05712890625,210000,3432.51,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,210000,Hopper-v5,42
3426.95,43,14.6765,43,14.4227,-403.5737915039063,215000,3425.81,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,215000,Hopper-v5,42
3457.64,44,15.1978,44,14.7085,-398.3547973632813,220000,3459.54,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,220000,Hopper-v5,42
3378.51,45,14.7066,45,13.6452,-492.8071594238281,225000,3395.24,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,225000,Hopper-v5,42
3472.82,46,14.4139,46,13.5158,-467.1935729980469,230000,3402.25,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_58_q4_seed42_qstd0.5,230000,Hopper-v5,42
