Running Forward KL,Itration,Running Update Time,Real Det Return,Real Sto Return,Running Env Steps,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
136.1284,166,166,5092.22,3850.16,830000,-88677.6328125,223.0463,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,830000,Humanoid-v5,123
136.9991,167,167,5388.45,5109.89,835000,-87485.0234375,228.0722,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,835000,Humanoid-v5,123
130.6255,168,168,4974.4,4016.12,840000,-87573.0546875,209.7437,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,840000,Humanoid-v5,123
137.1096,169,169,4038.88,4814.43,845000,-88597.4453125,224.6934,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,845000,Humanoid-v5,123
137.5756,170,170,5158.97,4628.47,850000,-88907.9375,215.8523,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,850000,Humanoid-v5,123
137.5528,171,171,5258.7,4733.59,855000,-87346.0546875,212.6641,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,855000,Humanoid-v5,123
138.3744,172,172,5240.73,5053.9,860000,-87390.2421875,219.3436,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,860000,Humanoid-v5,123
141.7402,173,173,2429.06,3335.67,865000,-88003.8046875,209.1814,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,865000,Humanoid-v5,123
144.7765,174,174,5338.63,5140.63,870000,-89118.8203125,238.267,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,870000,Humanoid-v5,123
135.9869,175,175,5279.31,5009.63,875000,-89247.8515625,227.4344,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,875000,Humanoid-v5,123
140.4895,176,176,5270.69,5255.39,880000,-89001.9921875,232.9726,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,880000,Humanoid-v5,123
137.5359,177,177,5451.41,5360.58,885000,-87655.953125,233.3789,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,885000,Humanoid-v5,123
143.0242,178,178,5232.77,5208.3,890000,-89701.390625,233.4095,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,890000,Humanoid-v5,123
142.2351,179,179,5346.25,5294.91,895000,-90772.953125,240.3153,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,895000,Humanoid-v5,123
138.6268,180,180,5161.37,5191.2,900000,-90541.9765625,225.915,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,900000,Humanoid-v5,123
138.4067,181,181,5242.47,5103.99,905000,-91258.2265625,232.4656,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,905000,Humanoid-v5,123
141.4264,182,182,5301.34,5232.25,910000,-90770.71875,242.1516,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,910000,Humanoid-v5,123
142.8825,183,183,5316.79,5235.17,915000,-91157.03125,234.9059,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,915000,Humanoid-v5,123
144.4028,184,184,4603.68,4928.42,920000,-89344.2890625,229.6003,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,920000,Humanoid-v5,123
136.1706,185,185,5229.53,5181.86,925000,-89992.3828125,223.2333,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,925000,Humanoid-v5,123
140.6692,186,186,5339.5,5291.95,930000,-91033.5078125,234.1751,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,930000,Humanoid-v5,123
138.0116,187,187,5239.86,5205.04,935000,-91368.828125,226.3805,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,935000,Humanoid-v5,123
137.1601,188,188,5300.21,5206.63,940000,-91132.0078125,231.3626,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,940000,Humanoid-v5,123
142.2302,189,189,5476.05,4970.07,945000,-90549.2421875,236.787,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,945000,Humanoid-v5,123
133.8326,190,190,5261.46,5115.35,950000,-90666.34375,227.4223,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,950000,Humanoid-v5,123
142.9602,191,191,5529.51,5153.82,955000,-91841.2421875,245.2536,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,955000,Humanoid-v5,123
144.507,192,192,5169.63,4963.78,960000,-91730.96875,230.9642,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,960000,Humanoid-v5,123
138.2239,193,193,5283.55,4556.88,965000,-92082.0625,224.1172,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,965000,Humanoid-v5,123
144.6625,194,194,5537.23,5139.45,970000,-91695.546875,249.984,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,970000,Humanoid-v5,123
135.4204,195,195,5235.47,5208.0,975000,-90913.7578125,228.3098,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,975000,Humanoid-v5,123
138.3768,196,196,5333.72,5174.86,980000,-91852.84375,219.1498,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,980000,Humanoid-v5,123
140.5228,197,197,5289.64,4739.38,985000,-92442.03125,230.7367,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,985000,Humanoid-v5,123
142.6665,198,198,5437.88,5255.53,990000,-92097.0703125,239.5786,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,990000,Humanoid-v5,123
143.3152,199,199,4728.96,4939.02,995000,-92892.1171875,241.6495,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,995000,Humanoid-v5,123
137.062,200,200,5385.69,5095.34,1000000,-91906.3203125,225.394,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1000000,Humanoid-v5,123
134.4295,201,201,5378.61,4955.59,1005000,-92810.640625,229.2882,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1005000,Humanoid-v5,123
135.4779,202,202,5314.44,4611.3,1010000,-92466.703125,222.7243,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1010000,Humanoid-v5,123
136.4131,203,203,5332.14,4973.42,1015000,-92950.640625,225.7267,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1015000,Humanoid-v5,123
135.7553,204,204,5116.41,4889.84,1020000,-91375.359375,216.0545,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1020000,Humanoid-v5,123
136.8501,205,205,5381.2,5158.85,1025000,-92274.078125,225.1371,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1025000,Humanoid-v5,123
137.413,206,206,5264.22,4428.5,1030000,-92260.4453125,221.8331,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1030000,Humanoid-v5,123
133.7809,207,207,5253.8,4567.32,1035000,-93687.1796875,222.0184,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1035000,Humanoid-v5,123
141.7717,208,208,5296.9,4606.62,1040000,-91758.96875,217.7491,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1040000,Humanoid-v5,123
136.5026,209,209,5089.2,4969.16,1045000,-93256.3671875,220.3211,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1045000,Humanoid-v5,123
141.0943,210,210,5333.65,5041.06,1050000,-90845.8828125,215.8696,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1050000,Humanoid-v5,123
141.1953,211,211,5185.24,5067.22,1055000,-93906.265625,236.4147,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1055000,Humanoid-v5,123
145.5375,212,212,5399.83,4527.7,1060000,-92845.6796875,234.4851,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1060000,Humanoid-v5,123
136.4718,213,213,5037.82,4240.08,1065000,-90340.234375,213.9053,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1065000,Humanoid-v5,123
140.2781,214,214,5193.16,4618.6,1070000,-93459.6875,222.1897,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1070000,Humanoid-v5,123
143.9331,215,215,5392.07,5000.29,1075000,-92068.0703125,227.6143,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1075000,Humanoid-v5,123
141.2061,216,216,5274.73,5232.71,1080000,-93602.921875,233.0923,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1080000,Humanoid-v5,123
135.1154,217,217,5222.95,5188.93,1085000,-91874.8046875,226.3303,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1085000,Humanoid-v5,123
136.8689,218,218,5276.36,4255.81,1090000,-93237.5859375,217.619,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1090000,Humanoid-v5,123
144.7661,219,219,5150.98,3592.79,1095000,-89364.6953125,223.11,4,50.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed123_qstd50.0,1095000,Humanoid-v5,123
273.0801,0,0,311.73,338.74,0,18555.345703125,300.3665,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,0,Humanoid-v5,42
244.7239,1,1,276.9,299.34,5000,19922.44921875,312.8638,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,5000,Humanoid-v5,42
239.6175,2,2,295.75,343.88,10000,17421.076171875,288.8631,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,10000,Humanoid-v5,42
239.7974,3,3,338.9,394.93,15000,17915.115234375,289.1157,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,15000,Humanoid-v5,42
222.6694,4,4,434.07,402.42,20000,15845.232421875,281.9183,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,20000,Humanoid-v5,42
227.7796,5,5,457.77,443.76,25000,17021.986328125,301.9761,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,25000,Humanoid-v5,42
214.5287,6,6,444.42,459.84,30000,15082.068359375,295.7865,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,30000,Humanoid-v5,42
225.6281,7,7,463.83,446.13,35000,12589.642578125,294.5653,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,35000,Humanoid-v5,42
213.0367,8,8,521.94,488.33,40000,11329.0146484375,278.1193,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,40000,Humanoid-v5,42
208.5274,9,9,606.88,485.79,45000,8908.806640625,277.9783,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,45000,Humanoid-v5,42
208.688,10,10,553.53,541.61,50000,9088.8154296875,287.2831,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,50000,Humanoid-v5,42
203.8262,11,11,552.3,440.67,55000,8137.26171875,272.1239,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,55000,Humanoid-v5,42
196.6787,12,12,551.53,528.64,60000,5841.50146484375,275.6628,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,60000,Humanoid-v5,42
199.7725,13,13,430.33,532.05,65000,4687.94482421875,291.4601,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,65000,Humanoid-v5,42
226.5444,14,14,391.83,488.75,70000,2459.98388671875,295.8485,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,70000,Humanoid-v5,42
223.1491,15,15,443.68,512.7,75000,4340.03369140625,293.28,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,75000,Humanoid-v5,42
222.0511,16,16,577.34,482.89,80000,2522.533447265625,297.6236,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,80000,Humanoid-v5,42
217.2,17,17,365.24,454.56,85000,1623.6597900390625,305.9097,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,85000,Humanoid-v5,42
217.6536,18,18,473.61,526.23,90000,-644.3277587890625,318.202,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,90000,Humanoid-v5,42
218.2398,19,19,517.06,498.26,95000,-730.8533325195312,304.2493,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,95000,Humanoid-v5,42
211.4995,20,20,491.91,560.16,100000,-2358.12890625,297.882,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,100000,Humanoid-v5,42
228.2208,21,21,594.71,561.37,105000,-5330.572265625,315.7589,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,105000,Humanoid-v5,42
218.2371,22,22,483.82,484.31,110000,-6872.5068359375,329.9179,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,110000,Humanoid-v5,42
203.4961,23,23,544.58,636.57,115000,-8249.326171875,280.7415,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,115000,Humanoid-v5,42
220.2269,24,24,690.49,690.92,120000,-11094.8857421875,284.8762,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,120000,Humanoid-v5,42
210.6489,25,25,465.0,646.25,125000,-11419.2490234375,269.4857,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,125000,Humanoid-v5,42
214.1103,26,26,620.49,692.45,130000,-12667.880859375,294.7659,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,130000,Humanoid-v5,42
199.4209,27,27,605.8,742.0,135000,-12532.396484375,296.2414,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,135000,Humanoid-v5,42
214.0693,28,28,538.43,713.82,140000,-16185.3662109375,310.7197,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,140000,Humanoid-v5,42
202.6894,29,29,701.04,711.76,145000,-17060.4609375,277.9096,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,145000,Humanoid-v5,42
211.3125,30,30,658.09,945.15,150000,-19763.78125,274.0746,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,150000,Humanoid-v5,42
203.1309,31,31,635.18,736.81,155000,-19063.828125,290.1772,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,155000,Humanoid-v5,42
201.5113,32,32,835.42,804.26,160000,-19105.701171875,284.1198,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,160000,Humanoid-v5,42
202.898,33,33,895.0,845.15,165000,-19772.974609375,284.647,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,165000,Humanoid-v5,42
210.7878,34,34,1032.23,917.18,170000,-22947.78125,287.3726,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,170000,Humanoid-v5,42
207.8506,35,35,884.27,995.84,175000,-22853.900390625,284.0835,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,175000,Humanoid-v5,42
219.5188,36,36,693.65,733.81,180000,-23131.5703125,323.7783,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,180000,Humanoid-v5,42
201.2243,37,37,910.78,825.85,185000,-22685.484375,279.3629,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,185000,Humanoid-v5,42
199.9026,38,38,666.55,1011.09,190000,-27992.234375,279.6632,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,190000,Humanoid-v5,42
202.6666,39,39,696.03,894.22,195000,-26728.376953125,276.19,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,195000,Humanoid-v5,42
210.2723,40,40,899.71,1094.52,200000,-30204.287109375,255.3694,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,200000,Humanoid-v5,42
191.4747,41,41,789.38,1043.81,205000,-30931.63671875,248.4109,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,205000,Humanoid-v5,42
191.7317,42,42,1053.82,1189.09,210000,-28088.72265625,247.8653,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,210000,Humanoid-v5,42
199.6811,43,43,729.77,1100.84,215000,-32651.765625,268.5165,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,215000,Humanoid-v5,42
186.9372,44,44,801.15,1455.96,220000,-28168.693359375,247.4047,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,220000,Humanoid-v5,42
201.0553,45,45,1011.66,1273.69,225000,-31877.20703125,267.1812,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,225000,Humanoid-v5,42
185.8015,46,46,981.48,1292.56,230000,-30264.015625,247.318,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,230000,Humanoid-v5,42
180.9184,47,47,1001.85,1163.78,235000,-29780.720703125,242.3902,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,235000,Humanoid-v5,42
211.9385,48,48,719.97,971.38,240000,-36653.1796875,276.112,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,240000,Humanoid-v5,42
180.3781,49,49,1296.59,1601.75,245000,-33927.5859375,257.0274,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,245000,Humanoid-v5,42
181.5184,50,50,1680.64,1938.57,250000,-32670.939453125,258.7048,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,250000,Humanoid-v5,42
186.1774,51,51,1029.19,1503.41,255000,-34081.609375,276.6033,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,255000,Humanoid-v5,42
189.5918,52,52,1975.01,2096.92,260000,-35110.30859375,253.688,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,260000,Humanoid-v5,42
176.5682,53,53,1875.24,1747.15,265000,-34879.5078125,275.4183,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,265000,Humanoid-v5,42
185.7399,54,54,1452.12,2222.23,270000,-33622.0859375,267.2096,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,270000,Humanoid-v5,42
177.9948,55,55,1358.88,1529.64,275000,-35271.42578125,263.4661,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,275000,Humanoid-v5,42
188.1475,56,56,2295.78,1765.89,280000,-37294.171875,266.4797,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,280000,Humanoid-v5,42
175.042,57,57,2188.03,2287.89,285000,-35896.78125,251.7717,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,285000,Humanoid-v5,42
171.8056,58,58,1429.54,1985.23,290000,-35364.15234375,255.5996,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,290000,Humanoid-v5,42
172.0455,59,59,1683.54,1861.41,295000,-35469.2578125,254.7144,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,295000,Humanoid-v5,42
161.2845,60,60,1793.39,2536.55,300000,-32418.349609375,245.4111,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,300000,Humanoid-v5,42
199.3409,61,61,1096.6,1331.92,305000,-44291.421875,282.4762,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,305000,Humanoid-v5,42
158.8512,62,62,2068.82,2651.06,310000,-33789.234375,247.6105,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,310000,Humanoid-v5,42
172.1888,63,63,1768.36,2122.64,315000,-35897.82421875,241.5063,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,315000,Humanoid-v5,42
167.9539,64,64,1679.08,2087.31,320000,-36122.1796875,228.0067,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,320000,Humanoid-v5,42
168.2502,65,65,2740.52,2624.07,325000,-34340.23046875,229.4961,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,325000,Humanoid-v5,42
167.6061,66,66,1656.65,2361.55,330000,-38789.09375,223.4885,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,330000,Humanoid-v5,42
165.8225,67,67,1546.1,2154.32,335000,-40957.8671875,244.9022,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,335000,Humanoid-v5,42
160.3874,68,68,4570.12,3188.57,340000,-33249.04296875,230.3064,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,340000,Humanoid-v5,42
156.3002,69,69,2885.27,3448.16,345000,-31152.3125,226.1861,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,345000,Humanoid-v5,42
172.7911,70,70,2521.29,2669.9,350000,-41209.66015625,252.6225,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,350000,Humanoid-v5,42
163.6688,71,71,2649.24,3003.19,355000,-36505.85546875,240.8486,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,355000,Humanoid-v5,42
179.0833,72,72,3603.54,2207.8,360000,-44777.69140625,261.6282,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,360000,Humanoid-v5,42
160.415,73,73,3423.52,2712.74,365000,-38178.078125,228.0818,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,365000,Humanoid-v5,42
151.2149,74,74,3337.21,2861.84,370000,-34875.94921875,222.5212,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,370000,Humanoid-v5,42
147.3473,75,75,4298.38,3816.9,375000,-31339.18359375,218.595,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,375000,Humanoid-v5,42
152.1146,76,76,4430.14,3900.26,380000,-30251.833984375,224.6021,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,380000,Humanoid-v5,42
152.6902,77,77,4350.93,3928.46,385000,-32493.275390625,226.4926,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,385000,Humanoid-v5,42
153.2091,78,78,2762.2,2762.21,390000,-36635.37109375,227.934,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,390000,Humanoid-v5,42
148.2295,79,79,4563.65,4037.2,395000,-33693.80859375,226.0366,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,395000,Humanoid-v5,42
148.0661,80,80,3367.21,4096.46,400000,-35804.8828125,221.5957,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,400000,Humanoid-v5,42
153.2315,81,81,3344.31,4082.04,405000,-32178.0703125,213.9225,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_09_q4_seed42_qstd10.0,405000,Humanoid-v5,42
