Real Det Return,Real Sto Return,Itration,Running Forward KL,Running Reverse KL,q,clip,folder,episode,environment,seed
3062.44,3060.84,100,17.1107,14.4863,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,500000,Hopper-v5,456
3092.34,2963.18,101,16.81,14.1993,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,505000,Hopper-v5,456
3068.77,1995.67,102,17.6983,16.2024,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,510000,Hopper-v5,456
3073.27,3064.63,103,16.3581,13.985,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,515000,Hopper-v5,456
3068.73,2975.31,104,17.4455,14.5232,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,520000,Hopper-v5,456
3077.88,2900.96,105,16.955,13.54,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,525000,Hopper-v5,456
3104.77,3032.67,106,17.0271,13.3733,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,530000,Hopper-v5,456
3072.67,3063.5,107,16.9279,13.6405,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,535000,Hopper-v5,456
3089.69,2417.75,108,17.5242,13.0366,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,540000,Hopper-v5,456
3084.56,3072.49,109,16.5077,13.5955,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,545000,Hopper-v5,456
3095.49,2621.3,110,17.2948,14.4531,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,550000,Hopper-v5,456
3082.52,3061.92,111,17.159,13.6015,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,555000,Hopper-v5,456
3106.56,2711.02,112,17.3279,14.2559,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,560000,Hopper-v5,456
3073.67,3051.68,113,17.0353,13.883,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,565000,Hopper-v5,456
3077.68,3066.9,114,17.7535,14.8161,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,570000,Hopper-v5,456
3094.86,3066.58,115,16.9458,14.3912,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,575000,Hopper-v5,456
3083.52,2972.88,116,17.294,14.0529,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,580000,Hopper-v5,456
3103.34,3076.7,117,17.4164,12.94,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,585000,Hopper-v5,456
3084.52,3090.23,118,16.5594,13.8898,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,590000,Hopper-v5,456
3102.88,2747.08,119,17.9777,14.1113,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,595000,Hopper-v5,456
3085.45,3085.91,120,17.0328,14.3158,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,600000,Hopper-v5,456
3088.72,3078.08,121,16.5289,13.3937,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,605000,Hopper-v5,456
3088.48,2823.82,122,16.911,13.1441,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,610000,Hopper-v5,456
3079.48,3074.58,123,16.574,13.8757,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,615000,Hopper-v5,456
3098.82,3103.45,124,16.868,13.8684,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,620000,Hopper-v5,456
3070.85,2784.49,125,16.2457,13.0905,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,625000,Hopper-v5,456
3092.85,2989.98,126,16.4903,13.9706,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,630000,Hopper-v5,456
3092.49,2835.02,127,16.6915,12.6109,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,635000,Hopper-v5,456
3069.81,3003.51,128,16.3985,13.8199,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,640000,Hopper-v5,456
3098.64,2965.8,129,16.2846,12.8336,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,645000,Hopper-v5,456
3109.88,2716.27,130,17.4509,13.0251,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,650000,Hopper-v5,456
3086.34,2823.94,131,16.3603,12.937,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,655000,Hopper-v5,456
3094.09,2929.28,132,16.6441,12.9945,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,660000,Hopper-v5,456
3094.71,2898.1,133,16.5691,12.9183,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,665000,Hopper-v5,456
3077.45,3071.03,134,16.8095,14.2936,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,670000,Hopper-v5,456
3116.29,3007.49,135,17.1157,13.1723,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,675000,Hopper-v5,456
3101.44,3077.61,136,16.1508,13.2751,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,680000,Hopper-v5,456
3111.37,3101.03,137,16.4352,13.8444,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,685000,Hopper-v5,456
3091.35,2491.89,138,16.6981,13.5601,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,690000,Hopper-v5,456
3112.05,3095.3,139,15.7384,12.7199,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,695000,Hopper-v5,456
3095.79,2579.37,140,15.8879,12.6299,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,700000,Hopper-v5,456
3097.66,3086.82,141,16.3967,13.5197,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,705000,Hopper-v5,456
3096.72,3082.45,142,16.489,13.2637,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,710000,Hopper-v5,456
3079.18,2964.59,143,16.6869,13.7007,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,715000,Hopper-v5,456
3103.39,3124.99,144,16.7474,13.7375,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,720000,Hopper-v5,456
3093.15,2659.89,145,16.3039,12.0962,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,725000,Hopper-v5,456
3112.72,2573.68,146,16.5102,12.4223,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,730000,Hopper-v5,456
3082.26,3059.96,147,17.1554,13.9089,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,735000,Hopper-v5,456
3108.43,3013.53,148,16.8318,13.4558,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,740000,Hopper-v5,456
3112.88,2996.15,149,16.7947,13.2461,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,745000,Hopper-v5,456
3105.53,2763.15,150,16.5185,13.2969,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,750000,Hopper-v5,456
3086.55,3063.11,151,16.3828,12.9873,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,755000,Hopper-v5,456
3118.3,3088.05,152,15.2258,12.5859,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,760000,Hopper-v5,456
3107.23,2528.92,153,17.3703,13.207,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,765000,Hopper-v5,456
3098.13,3010.64,154,16.3742,13.5755,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,770000,Hopper-v5,456
3108.93,3107.91,155,16.3676,13.7353,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,775000,Hopper-v5,456
3118.95,2944.61,156,16.5321,12.412,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,780000,Hopper-v5,456
3114.31,3117.62,157,16.1224,13.2357,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,785000,Hopper-v5,456
3088.76,3013.17,158,15.714,13.2503,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,790000,Hopper-v5,456
3111.98,2776.24,159,17.1846,11.9813,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,795000,Hopper-v5,456
3098.63,2915.77,160,16.0712,13.4174,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,800000,Hopper-v5,456
197.54,196.86,161,17.3011,14.0498,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,805000,Hopper-v5,456
2921.67,3001.4,162,19.1108,14.5006,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,810000,Hopper-v5,456
1959.64,2163.31,163,17.7567,12.6629,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,815000,Hopper-v5,456
2802.04,2818.72,164,18.6847,15.6759,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,820000,Hopper-v5,456
2937.01,2928.05,165,17.4403,14.7501,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,825000,Hopper-v5,456
3034.7,2800.94,166,17.27,13.788,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,830000,Hopper-v5,456
3032.15,2845.91,167,16.8921,13.2117,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,835000,Hopper-v5,456
3014.12,3020.34,168,17.3276,14.4162,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,840000,Hopper-v5,456
3075.15,2747.54,169,16.7602,13.3576,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,845000,Hopper-v5,456
3089.62,2287.17,170,17.2563,14.2966,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,850000,Hopper-v5,456
3066.44,2907.39,171,16.3731,12.863,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,855000,Hopper-v5,456
3100.49,2380.07,172,16.8533,12.4916,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,860000,Hopper-v5,456
3098.72,2391.19,173,17.5313,13.013,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,865000,Hopper-v5,456
1757.49,1839.1,174,18.8537,16.4277,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,870000,Hopper-v5,456
3092.77,2669.58,175,16.4754,12.3364,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,875000,Hopper-v5,456
3094.85,2631.11,176,17.2541,13.1162,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,880000,Hopper-v5,456
3086.29,2994.58,177,15.6353,12.8459,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,885000,Hopper-v5,456
2137.74,2011.01,178,18.7973,13.9504,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,890000,Hopper-v5,456
3084.27,2487.74,179,17.8197,12.1838,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,895000,Hopper-v5,456
3080.4,2806.84,180,16.8937,12.9555,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,900000,Hopper-v5,456
3109.02,2526.73,181,16.6635,12.8037,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,905000,Hopper-v5,456
3067.8,2747.78,182,16.3914,12.2107,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,910000,Hopper-v5,456
3095.78,2930.54,183,17.042,13.2516,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,915000,Hopper-v5,456
3081.33,2953.54,184,17.3248,14.5719,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,920000,Hopper-v5,456
3098.51,2944.12,185,16.5586,13.9865,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,925000,Hopper-v5,456
3095.34,2905.27,186,17.8289,12.23,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,930000,Hopper-v5,456
3116.93,2965.1,187,16.5156,12.2785,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,935000,Hopper-v5,456
3083.48,2823.43,188,16.2969,12.1672,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,940000,Hopper-v5,456
3102.26,3065.53,189,15.2159,12.1129,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,945000,Hopper-v5,456
3087.06,2281.32,190,17.899,12.3454,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,950000,Hopper-v5,456
3099.64,2759.38,191,16.2507,13.1576,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,955000,Hopper-v5,456
3090.72,3040.15,192,16.3562,13.1345,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,960000,Hopper-v5,456
3114.79,2790.82,193,16.6786,11.8048,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,965000,Hopper-v5,456
3074.72,2993.6,194,15.8963,13.5184,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,970000,Hopper-v5,456
3089.76,2969.01,195,16.0452,12.2674,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,975000,Hopper-v5,456
3079.73,3083.86,196,15.913,13.2854,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,980000,Hopper-v5,456
3092.09,3052.41,197,15.5814,12.2246,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,985000,Hopper-v5,456
3093.74,2724.01,198,15.7787,12.2213,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,990000,Hopper-v5,456
3109.01,2748.19,199,15.4458,13.3888,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_19_q4_seed456_qstd0.1,995000,Hopper-v5,456
224.61,231.73,0,25.9916,44.3215,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,0,Hopper-v5,456
285.33,283.84,1,25.8851,49.7519,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,5000,Hopper-v5,456
263.96,266.21,2,25.8596,22.7906,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,10000,Hopper-v5,456
339.23,334.65,3,25.2506,16.6342,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,15000,Hopper-v5,456
580.54,433.24,4,21.0775,15.1241,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,20000,Hopper-v5,456
562.94,569.79,5,23.5561,25.1877,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,25000,Hopper-v5,456
1192.99,951.52,6,22.4973,44.2225,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,30000,Hopper-v5,456
1010.5,759.88,7,22.7663,23.1513,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,35000,Hopper-v5,456
538.23,517.02,8,24.2062,19.0788,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,40000,Hopper-v5,456
1489.1,1053.85,9,21.3802,23.0971,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,45000,Hopper-v5,456
846.68,898.14,10,22.0869,16.5303,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,50000,Hopper-v5,456
1691.6,1143.77,11,22.0622,16.5612,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,55000,Hopper-v5,456
879.38,864.87,12,22.5984,17.6898,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,60000,Hopper-v5,456
847.36,872.39,13,22.9382,15.1497,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,65000,Hopper-v5,456
834.77,851.88,14,21.8216,15.5973,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,70000,Hopper-v5,456
1295.45,1156.19,15,20.2127,15.488,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,75000,Hopper-v5,456
1540.45,1549.65,16,18.7856,12.4868,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,80000,Hopper-v5,456
1251.59,1147.29,17,20.96,40.815,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,85000,Hopper-v5,456
962.12,911.19,18,21.96,57.3309,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,90000,Hopper-v5,456
979.22,963.74,19,22.5316,100.4896,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,95000,Hopper-v5,456
1092.28,1092.8,20,23.2829,106.6113,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,100000,Hopper-v5,456
843.4,1003.99,21,21.8957,40.6626,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,105000,Hopper-v5,456
1296.59,1197.88,22,21.4689,54.4548,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,110000,Hopper-v5,456
1044.17,1055.47,23,20.7157,60.9796,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,115000,Hopper-v5,456
2474.97,1270.44,24,21.5649,35.8466,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,120000,Hopper-v5,456
1016.04,961.51,25,20.9793,70.2821,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,125000,Hopper-v5,456
1856.45,1352.72,26,21.5531,57.219,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,130000,Hopper-v5,456
1952.66,1538.69,27,20.0315,57.7078,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,135000,Hopper-v5,456
1723.81,1410.34,28,20.4544,26.6946,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,140000,Hopper-v5,456
1962.93,1431.07,29,19.246,34.197,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,145000,Hopper-v5,456
1983.52,1607.42,30,18.549,53.7543,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,150000,Hopper-v5,456
1307.29,1186.95,31,20.3967,31.7606,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,155000,Hopper-v5,456
1382.93,1296.88,32,20.3407,79.7303,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,160000,Hopper-v5,456
1533.55,1265.04,33,20.2614,69.8575,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,165000,Hopper-v5,456
3023.94,1724.19,34,19.7967,24.1259,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,170000,Hopper-v5,456
1506.09,1258.06,35,19.6222,55.7441,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,175000,Hopper-v5,456
998.7,1017.0,36,20.5147,109.6169,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,180000,Hopper-v5,456
1384.34,1188.8,37,19.052,82.2621,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,185000,Hopper-v5,456
1152.23,1253.81,38,20.5276,78.1763,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,190000,Hopper-v5,456
1432.96,1216.72,39,20.5858,66.0489,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,195000,Hopper-v5,456
1678.43,1224.84,40,20.7073,30.4784,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,200000,Hopper-v5,456
1829.14,1488.38,41,19.7817,63.2614,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,205000,Hopper-v5,456
1099.14,1059.2,42,19.2409,33.7496,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,210000,Hopper-v5,456
2910.38,1923.59,43,21.0944,25.9179,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,215000,Hopper-v5,456
3158.23,2057.53,44,20.5564,39.2546,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,220000,Hopper-v5,456
2466.79,2165.55,45,20.459,40.1321,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,225000,Hopper-v5,456
1138.49,1129.16,46,20.3315,106.3501,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,230000,Hopper-v5,456
1203.57,1186.73,47,20.6656,92.948,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,235000,Hopper-v5,456
1336.07,1535.84,48,19.6624,73.4877,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,240000,Hopper-v5,456
2950.52,2192.77,49,18.765,42.7347,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,245000,Hopper-v5,456
1696.44,1396.65,50,19.2216,48.292,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,250000,Hopper-v5,456
3025.42,2062.82,51,19.5427,72.2693,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,255000,Hopper-v5,456
2688.13,2508.91,52,19.5411,29.1459,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,260000,Hopper-v5,456
3157.09,1937.41,53,18.1972,37.9777,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,265000,Hopper-v5,456
1350.09,1452.64,54,20.4665,78.4025,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,270000,Hopper-v5,456
1864.56,1810.67,55,18.5482,71.5658,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,275000,Hopper-v5,456
2632.75,1888.61,56,19.3925,30.2344,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,280000,Hopper-v5,456
2253.69,1840.54,57,18.5017,42.0057,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,285000,Hopper-v5,456
1521.37,1673.29,58,19.8072,44.1099,1,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_44_q1_seed456_qstd1.0,290000,Hopper-v5,456
